pvalue adj_pvalue weight weighted_pvalue group covariate fold symbol bh
0.832 1 5.5207154440852 0.150705104877555 11 4.8852127162853 5 MGA 1
0.0695 1 0.212876412581341 0.326480511190706 1 -4.53470536725639 5 MGAM 1
0.106 1 0.169605541081847 0.624979580996396 5 -1.08555993830531 4 MGARP 1
0.69 1 0.242378328860233 1 8 1.53577341250308 2 MGAT1 1
1 1 0.0254833920080453 1 4 -1.9462510855771 1 MGAT2 1
0.0278 0.513790790013172 3.68310071232421 0.00754798800558915 10 3.55128383085927 4 MGAT3 0.876279569892473
0.799 1 2.98754760220994 0.2674434373561 10 4.19865931786215 5 MGAT4A 1
1 1 0.385724781771319 1 8 1.49958726039105 5 MGAT4B 1
0.658 1 5.91730979646276 0.111199180477814 11 6.10790445166424 3 MGAT4C 1
1 1 5.1236008176401 0.195175236243442 11 5.33658272836064 4 MGAT5 1
0.934 1 2.78156539953176 0.335782146325672 10 3.55338381009725 1 MGAT5B 1
0.457 0.99603198332334 4.82193052456063 0.0947753182407459 10 3.6051940229851 2 MGLL 1
0.231 1 0 1 3 -2.44314212848403 3 MGME1 1
0.796 1 0.365940736211137 1 5 -0.989900885519776 3 MGMT 1
1 1 0.218478071455209 1 8 1.77537722655046 1 MGP 1
1 1 0.37284527840381 1 9 2.78684992460289 3 MGRN1 1
0.234 1 0.242378328860233 0.965432846659059 8 1.59163480871197 2 MGST1 1
0.436 1 0.00325203937274412 1 6 -0.0185443026274779 3 MGST2 1
0.665 1 0.0761414942905123 1 7 0.308662609029288 1 MGST3 1
0.691 1 0.00325203937274412 1 6 -0.0954003952335629 3 MIA 1
0.0478 1 0.0235148833964863 1 2 -3.5845578517721 2 MIA2 0.980272569444445
0.251 0.805669292259663 6.42527294603216 0.0390644883273016 11 4.70058158824218 1 MIA3 1
0.781 1 4.82193052456063 0.161968322857817 11 5.77388736848383 2 MIB1 1
0.951 1 0.385724781771319 1 5 -0.713528719610351 5 MIB2 1
0.484 1 0.11679592833327 1 3 -2.1599943087646 5 MICA 1
0.936 1 0.37284527840381 1 9 3.00958950484232 3 MICAL1 1
0.309 0.867958052916196 5.91730979646276 0.0522196759386696 11 6.02383311215149 3 MICAL2 1
0.309 1 2.98754760220994 0.103429314321696 10 4.41396303869027 5 MICAL3 1
0.761 1 0 1 3 -2.9390446721549 3 MICALCL 1
0.411 1 0.385724781771319 1 5 -0.766894220303083 5 MICALL1 1
0.174 1 0.218478071455209 0.796418600919737 8 1.63575405624228 1 MICALL2 1
0.378 1 0.201957859135383 1 1 -4.59013729475714 3 MICB 1
0.226 0.954272046539499 2.98754760220994 0.0756473302158681 10 3.57306184449517 5 MICU1 1
0.08 1 0.385724781771319 0.207401763590676 9 2.09944944239459 5 MICU2 1
0.354 1 0.370418080332222 0.955676892668151 9 2.41030441912832 1 MICU3 1
0.886 1 5.1236008176401 0.17292525931169 11 5.39349602024899 4 MID1 1
0.636 1 0.363558486252013 1 5 -0.862194448155656 1 MID1IP1 1
0.215 1 0.385724781771319 0.55739223964994 7 0.811294024971234 5 MID2 1
0.736 1 2.78156539953176 0.264599207382971 10 4.44921394607269 1 MIDN 1
0.0843 1 0.169605541081847 0.497035647905624 5 -1.34791497760665 4 MIEF1 1
0.625 1 0.0786778673396068 1 6 0.0908239476945699 2 MIEF2 1
1 1 0.11679592833327 1 2 -3.13111332392291 5 MIEN1 1
0.0287 0.458429438448891 5.1236008176401 0.00560152928018679 11 4.92953039640724 4 MIER1 0.885491342756184
0.731 1 0.365940736211137 1 5 -0.862610901800944 3 MIER2 1
0.431 1 0.221390839485928 1 7 0.557800219275528 4 MIER3 1
0.595 1 0.218478071455209 1 8 0.952553643878654 1 MIF 1
0.373 1 0.0235148833964863 1 2 -4.06574454968646 2 MIF4GD 1
0.858 1 0.0761414942905123 1 7 0.228961429318043 1 MIGA1 1
0.371 1 0.363558486252013 1 5 -1.04666083355768 1 MIGA2 1
0.0733 1 0.11679592833327 0.627590371051658 3 -2.52158206708856 5 MIIP 1
0.0212 1 0.221390839485928 0.095758252912481 7 0.404580141968119 4 MILR1 0.828621286031042
0.497 1 0.363558486252013 1 5 -0.672944493231922 1 MINDY1 1
0.0305 1 0.221390839485928 0.137765411029749 7 0.440466536036149 4 MINDY2 0.909960708263069
0.299 1 0.167031115853511 1 6 -0.237610811518099 1 MINDY3 1
0.608 1 3.68310071232421 0.165078298827273 10 3.48111353250346 4 MINK1 1
1 1 0.365940736211137 1 5 -1.14068210117902 3 MINPP1 1
0.0533 1 0.385724781771319 0.138181424992288 8 1.7319472278803 5 MIOS 0.998419914346895
0.836 1 0.201957859135383 1 1 -4.79301773425216 3 MIOX 1
0.0257 1 0.167031115853511 0.153863547331739 6 0.0908239476945699 1 MIP 0.876279569892473
0.453 1 0.300594787754451 1 4 -1.71801849452139 2 MIPEP 1
0.794 1 0.385724781771319 1 8 1.0898854540666 5 MIPOL1 1
0.488 1 0.274566347243145 1 4 -1.79572335300047 4 MIS12 1
1 1 0.0287657796889068 1 1 -4.2255084698317 2 MIS18A 1
0.555 1 0.221390839485928 1 8 1.02037314081014 4 MIS18BP1 1
1 1 0.365940736211137 1 5 -0.900795242563364 3 MISP 1
0.494 1 0.385724781771319 1 6 0.0704857406538753 5 MITD1 1
0.653 1 0.385724781771319 1 9 1.93464353956477 5 MITF 1
0.383 1 0.166477570037299 1 1 -4.27435048311366 4 MIXL1 1
0.0308 1 0 1 2 -3.77524715670249 1 MKI67 0.909960708263069
0.913 1 0.169605541081847 1 5 -0.811797844221939 4 MKKS 1
0.0152 0.929528944828646 0.221390839485928 0.0686568605787599 6 0.0908239476945699 4 MKLN1 0.820950815217391
0.336 1 0.370418080332222 0.907083152362991 9 2.48047385721793 1 MKNK1 1
1 1 0.0766404183385558 1 7 0.426683603104807 3 MKNK2 1
0.534 1 0.242378328860233 1 8 1.40250388723725 2 MKRN1 1
0.425 1 0.40332971521484 1 5 -1.06531613948567 2 MKRN2 1
0.473 1 0.40332971521484 1 5 -0.632394160879832 2 MKRN2OS 1
0.541 1 0.218478071455209 1 8 1.73130482704227 1 MKRN3 1
0.834 1 0 1 2 -3.22911354702555 1 MKS1 1
0.562 1 0.242378328860233 1 7 0.582462267067263 2 MKX 1
0.704 1 0.212876412581341 1 1 -4.68755305482383 5 MLANA 1
0.609 1 3.68310071232421 0.165349809187187 10 3.51983884396354 4 MLC1 1
0.259 1 0.370418080332222 0.699209929946472 9 2.17116930278818 1 MLEC 1
1 1 0.0766404183385558 1 7 0.696585075125819 3 MLF1 1
0.0761 1 0.242378328860233 0.313971964233993 8 0.943583788778686 2 MLF2 1
0.372 1 0.221390839485928 1 6 -0.0947820964430049 4 MLH1 1
0.457 1 0.410939709841525 1 9 2.20300887563971 2 MLH3 1
1 1 3.68310071232421 0.271510359913279 10 4.22274689597174 4 MLIP 1
0.721 1 0 1 3 -2.2074706993338 2 MLKL 1
0.00518 0.275184834954255 2.78156539953176 0.00186226072587471 10 3.12232869120971 1 MLLT1 0.570018679245283
0.126 0.792277327137796 3.68310071232421 0.0342103053490731 10 3.84916019594093 4 MLLT10 1
0.323 1 0.221390839485928 1 7 0.0908239476945699 4 MLLT11 1
0.552 0.993811378434597 5.91730979646276 0.0932856346865553 11 6.55258061851596 3 MLLT3 1
0.949 1 0.212876412581341 1 1 -4.76291954748541 5 MLN 1
0.452 1 0.0254833920080453 1 4 -1.97702569165499 1 MLNR 1
0.191 1 0.0235148833964863 1 2 -3.43298212008792 2 MLPH 1
1 1 0 1 3 -2.15620954329705 3 MLST8 1
0.279 1 0.300594787754451 0.928159806376645 4 -1.82274812547946 2 MLX 1
0.0783 1 0.385724781771319 0.202994476114374 9 1.81471194395953 5 MLXIP 1
0.765 1 0.00325203937274412 1 6 -0.275885774486993 3 MLXIPL 1
0.686 1 0.11679592833327 1 2 -3.43535898345266 5 MLYCD 1
0.18 1 0 1 3 -2.67848032631683 2 MMAA 1
0.33 1 0.0761414942905123 1 7 0.0908239476945699 1 MMAB 1
0.159 1 0 1 3 -2.65363322914807 4 MMACHC 1
1 1 0.221390839485928 1 6 -0.0859136060724518 4 MMADHC 1
0.688 1 0.375356525345088 1 9 2.66241435814753 4 MMD 1
1 1 0.37284527840381 1 9 2.61037316348842 3 MMD2 1
0.714 1 0.274566347243145 1 4 -1.41963038409401 4 MME 1
0.972 1 0.242378328860233 1 7 0.0908239476945699 2 MMEL1 1
1 1 1 1 1 1 1 MMGT1 1
0.541 1 0 1 3 -3.01118461177994 2 MMP1 1
0.921 1 0 1 2 -3.61884234479044 1 MMP10 1
0.0722 1 0.11679592833327 0.61817223451473 3 -2.85054152387855 5 MMP11 1
0.858 1 0.212876412581341 1 1 -4.94268805165935 5 MMP13 1
1 1 0.385724781771319 1 9 2.06626944167273 5 MMP14 1
0.535 1 0.00325203937274412 1 6 -0.268938323214182 3 MMP15 1
1 1 0.00325203937274412 1 6 0.0908239476945699 3 MMP16 1
0.338 1 0.375356525345088 0.900477218796867 9 2.26593218217726 4 MMP17 1
0.698 1 0.0786778673396068 1 6 -0.336360791151454 2 MMP19 1
0.0203 1 0.0766404183385558 0.264873293231851 7 0.266625696861547 3 MMP2 0.828621286031042
0.526 1 0.0213350353753258 1 2 -3.09454637830031 3 MMP20 1
0.683 1 0.11679592833327 1 3 -2.61955861370424 5 MMP21 1
0.365 1 0.385724781771319 0.946270546382456 7 0.150846231229568 5 MMP24 1
0.612 1 0.274566347243145 1 4 -1.57933661569084 4 MMP25 1
0.906 1 0.201957859135383 1 1 -4.56337728363568 3 MMP26 1
0.0778 1 0 1 2 -4.09731748688382 1 MMP27 1
0.0578 1 0.272729416610176 0.211931667358846 4 -1.76707555218428 3 MMP3 1
0.806 1 0.0214787345058515 1 2 -4.10512568573444 4 MMP7 1
0.523 1 0.200643126846621 1 1 -5.20674658011387 1 MMP8 1
0.682 1 0.11679592833327 1 2 -3.1324970182633 5 MMP9 1
0.705 1 0.385724781771319 1 6 -0.281317492527265 5 MMRN1 1
0.201 1 0.375356525345088 0.535490890467959 9 2.1175907737546 4 MMRN2 1
0.621 1 0.0761414942905123 1 7 0.181265364034636 1 MMS19 1
0.323 1 0.365940736211137 0.882656583533894 5 -0.876797517973493 3 MMS22L 1
1 1 4.82193052456063 0.207385816719356 10 4.51213325809623 2 MN1 1
0.57 1 0.410939709841525 1 9 2.65135991195728 2 MNAT1 1
0.243 1 0.0287657796889068 1 1 -4.64862332794521 2 MND1 1
1 1 0.242378328860233 1 8 1.32507836927677 2 MNDA 1
0.202 1 0.385724781771319 0.523689453066455 5 -1.24496246579106 5 MNS1 1
0.613 1 0.11679592833327 1 2 -3.56370131011383 5 MNX1 1
0.145 1 0.375356525345088 0.386299398596289 9 1.85311940948515 4 MOAP1 1
0.16 1 0.385724781771319 0.414803527181351 9 3.04141548238288 5 MOB1A 1
0.603 1 2.98754760220994 0.201837788142338 10 3.35691811429676 5 MOB1B 1
0.556 1 0.0235148833964863 1 2 -3.14287681209296 2 MOB2 1
1 1 0.0284121911228069 1 8 1.63360626913042 3 MOB3A 1
1 1 4.82193052456063 0.207385816719356 10 4.07169890226284 2 MOB3B 1
0.518 1 0.0761414942905123 1 7 0.257792071788391 1 MOB3C 1
1 1 1 1 1 1 1 MOB4 1
0.672 1 2.98754760220994 0.224933654447183 10 3.07426276855417 5 MOBP 1
0.41 1 0.166477570037299 1 1 -5.28714186167817 4 MOCOS 1
0.0126 1 0.0786778673396068 0.160146689609838 6 -0.264813564592758 2 MOCS1 0.774766901408451
0.114 1 0.2874741298107 0.396557422662931 4 -1.59118701674952 5 MOCS2 1
0.107 1 0.11679592833327 0.916127826773907 3 -2.8264432870624 5 MOCS3 1
0.126 1 0.242378328860233 0.519848455893339 7 0.536944221837762 2 MOG 1
1 1 0.0287657796889068 1 1 -5.14491277572687 2 MOGAT1 1
0.0602 1 0.200643126846621 0.300035196550835 1 -4.26582436432453 1 MOGAT2 1
0.857 1 0.11679592833327 1 2 -3.59291035716109 5 MOGAT3 1
0.429 1 0.274566347243145 1 4 -1.63737602057719 4 MOGS 1
0.31 1 0.218478071455209 1 8 1.58530255903033 1 MOK 1
0.323 1 0 1 3 -2.69740597853524 1 MON1A 1
0.489 1 0.385724781771319 1 5 -0.667642504523013 5 MON1B 1
0.324 0.858928989993886 6.42527294603216 0.0504258733786682 11 6.08329101446723 1 MON2 1
0.819 1 0.11679592833327 1 2 -3.95168916199747 5 MORC1 1
0.272 1 0.0786778673396068 1 6 -0.182670093524514 2 MORC2 1
0.0602 0.65608986009867 4.07367989367099 0.0147777934377045 10 4.1210857141844 3 MORC3 1
1 1 0.242378328860233 1 8 1.23696273451775 2 MORC4 1
1 1 2.98754760220994 0.334722700070213 10 3.27860198298971 5 MORF4L1 1
1 1 2.98754760220994 0.334722700070213 10 3.83059984323358 5 MORF4L2 1
0.222 1 0.385724781771319 0.575539893964124 6 0.0908239476945699 5 MORN1 1
0.578 1 0.0213350353753258 1 2 -3.38498316598352 3 MORN2 1
0.0438 1 0 1 3 -2.5582531215131 3 MORN3 0.970659137055838
0.0775 1 0.385724781771319 0.200920458478467 7 0.532927358317723 5 MORN4 1
0.778 1 0.200643126846621 1 1 -4.88444456254238 1 MORN5 1
0.783 1 0.2874741298107 1 4 -1.63275864020813 5 MOS 1
0.18 1 0.274566347243145 0.65557924999672 4 -2.01780312466423 4 MOSPD1 1
0.317 1 0.11679592833327 1 3 -2.7173945188074 5 MOSPD3 1
0.792 1 0.221390839485928 1 7 0.661304674290067 4 MOV10 1
0.185 1 0.212876412581341 0.869048842737851 1 -4.65495560460355 5 MOV10L1 1
0.465 1 0.375356525345088 1 9 2.99281505073727 4 MOXD1 1
0.534 1 0.242378328860233 1 7 0.179891173908976 2 MPC1 1
1 1 0 1 3 -2.13250018132734 4 MPC2 1
0.43 1 0.11679592833327 1 3 -3.01309136558028 5 MPDU1 1
0.188 0.800575072935798 5.1236008176401 0.0366929444137671 11 7.38957547539894 4 MPDZ 1
0.254 1 0.37284527840381 0.681247731196707 9 2.07127786834041 3 MPEG1 1
0.323 1 0 1 3 -2.53735973180342 4 MPG 1
1 1 0.0761414942905123 1 7 0.0908239476945699 1 MPHOSPH10 1
0.631 1 0.242378328860233 1 8 1.09405919259693 2 MPHOSPH6 1
0.239 0.800575072935798 6.42527294603216 0.0371968633873509 11 5.18132452192581 1 MPHOSPH8 1
0.0421 1 0.385724781771319 0.109145178089593 6 0.0908239476945699 5 MPHOSPH9 0.964707928388747
0.685 1 0 1 3 -2.67688357437156 3 MPI 1
0.966 1 0.221390839485928 1 7 0.710149876716013 4 MPIG6B 1
0.489 1 0.201957859135383 1 1 -4.24959507511829 3 MPL 1
0.105 1 0.0254833920080453 1 4 -1.86471505920361 1 MPLKIP 1
1 1 0.11679592833327 1 3 -2.46297569719818 5 MPND 1
0.929 1 0.0287657796889068 1 1 -4.46918650160159 2 MPO 1
1 1 0.242378328860233 1 7 0.235188675693882 2 MPP1 1
0.846 1 3.68310071232421 0.229697764486634 10 3.41512974284988 4 MPP2 1
0.39 1 0.385724781771319 1 5 -0.630683348634334 5 MPP3 1
0.455 1 0.201957859135383 1 1 -4.47909991363102 3 MPP4 1
0.423 1 0.0761414942905123 1 7 0.198831774556982 1 MPP7 1
0.325 1 0.242378328860233 1 7 0.379693357521297 2 MPPE1 1
0.000463 0.0572442564612352 4.82193052456063 9.6019633141062e-05 11 5.43876038149189 2 MPPED1 0.185259652173913
0.897 1 5.1236008176401 0.175072186910367 11 6.05123554997499 4 MPPED2 1
0.246 1 0.167031115853511 1 6 0.0908239476945699 1 MPRIP 1
0.717 1 0 1 2 -4.06300867970753 1 MPST 1
0.671 1 0 1 3 -2.73697625207828 4 MPV17 1
0.492 1 0.385724781771319 1 7 0.749324612695767 5 MPV17L 1
0.489 1 0.212876412581341 1 1 -4.66002354090468 5 MPV17L2 1
0.742 1 0.385724781771319 1 5 -0.633761359911056 5 MPZ 1
0.753 1 0.370418080332222 1 9 2.92118440459287 1 MPZL1 1
0.287 1 0 1 2 -3.59165689562314 1 MPZL2 1
0.255 1 0 1 3 -2.48881890656538 3 MPZL3 1
0.929 1 0.0213350353753258 1 2 -3.66744798214838 3 MR1 1
0.669 1 0 1 3 -2.46118234234133 1 MRAP 1
0.695 1 0.370418080332222 1 9 2.07973791756026 1 MRAP2 1
0.829 1 3.68310071232421 0.225082088368108 10 3.79172364458665 4 MRAS 1
0.451 1 0.385724781771319 1 9 1.9241886680774 5 MRC2 1
0.647 1 0.363558486252013 1 5 -0.512739405622953 1 MRE11 1
0.189 1 0.221390839485928 0.853693858512212 6 -0.14851982856737 4 MREG 1
1 1 4.82193052456063 0.207385816719356 10 3.15676731700719 2 MRFAP1 1
1 1 0.385724781771319 1 7 0.745693066757187 5 MRFAP1L1 1
0.778 1 0.2874741298107 1 4 -1.52638962266997 5 MRGBP 1
0.238 1 0.272729416610176 0.87265980677172 4 -1.87889781222128 3 MRGPRD 1
0.598 1 0.0213350353753258 1 2 -3.48696677171901 3 MRGPRE 1
1 1 0.365940736211137 1 5 -1.10808954938107 3 MRGPRF 1
0.737 1 0.11679592833327 1 2 -3.65052836459713 5 MRGPRX1 1
1 1 0.166477570037299 1 1 -4.44131500660381 4 MRGPRX2 1
0.644 1 0.200643126846621 1 1 -4.38608474454692 1 MRGPRX3 1
0.394 1 0 1 3 -3.02398645720065 2 MRGPRX4 1
0.76 1 0 1 3 -2.22278273970754 3 MRI1 1
0.0329 1 0.2874741298107 0.114445080750969 4 -2.05202657118251 5 MRM2 0.919105263157895
0.0788 1 0.0254833920080453 1 4 -1.98467738408392 1 MRM3 1
0.542 1 0.274566347243145 1 4 -1.42668220416501 4 MRNIP 1
0.522 1 0.40332971521484 1 5 -0.517712026418099 2 MRO 1
0.284 1 0.0284121911228069 1 8 1.09529592918884 3 MROH1 1
0.885 1 0.300594787754451 1 4 -1.5728199772176 2 MROH2A 1
0.19 1 0 1 3 -2.1162574079821 2 MROH2B 1
1 1 0.385724781771319 1 5 -1.03417036427862 5 MROH5 1
0.43 1 0.40332971521484 1 5 -0.723865431520966 2 MROH6 1
0.848 1 0.169605541081847 1 5 -1.14668154120623 4 MROH7 1
0.68 1 0.365940736211137 1 5 -1.09393562826339 3 MROH8 1
0.583 1 0.00325203937274412 1 6 -0.402900524501267 3 MROH9 1
0.0259 1 0.221390839485928 0.116987676907229 7 0.273338208439322 4 MRPL1 0.876279569892473
1 1 0.2874741298107 1 4 -1.81094126556211 5 MRPL10 1
0.234 1 0.166477570037299 1 1 -4.41589743746747 4 MRPL11 1
1 1 0.167031115853511 1 6 -0.409383222801408 1 MRPL12 1
0.772 1 0.11679592833327 1 2 -3.10241781245904 5 MRPL13 1
1 1 0 1 2 -4.01605450651596 1 MRPL14 1
0.33 1 0 1 3 -2.5723908471369 3 MRPL15 1
0.314 1 0 1 2 -3.43578771006354 1 MRPL16 1
0.748 1 0 1 2 -4.07437013313267 1 MRPL17 1
0.252 1 0.274566347243145 0.917810949995408 4 -1.9153696761475 4 MRPL18 1
0.744 1 0.40332971521484 1 5 -1.1614900709171 2 MRPL19 1
0.352 1 0.0214787345058515 1 2 -4.0538233893008 4 MRPL2 1
0.651 1 0.272729416610176 1 4 -1.61228008685578 3 MRPL20 1
0.399 1 0 1 3 -3.00696251609372 2 MRPL21 1
0.13 1 0.11679592833327 1 2 -3.03956538289766 5 MRPL22 1
0.583 1 0 1 2 -4.12000608846051 1 MRPL23 1
0.849 1 0.11679592833327 1 2 -3.93932902820854 5 MRPL24 1
0.432 1 0.0214787345058515 1 2 -3.43166642566762 4 MRPL27 1
0.802 1 0 1 2 -3.38639729106138 1 MRPL28 1
1 1 0.221390839485928 1 7 0.572083815275995 4 MRPL3 1
0.347 1 0.0761414942905123 1 7 0.774616536377515 1 MRPL30 1
0.61 1 0.0214787345058515 1 2 -3.05609348879675 4 MRPL32 1
1 1 0.385724781771319 1 6 -0.0855419630914338 5 MRPL33 1
0.174 1 0.11679592833327 1 2 -3.5425990309738 5 MRPL34 1
0.53 1 0.272729416610176 1 4 -1.95566168787078 3 MRPL35 1
1 1 0.166477570037299 1 1 -5.29345841658267 4 MRPL36 1
0.68 1 0 1 3 -2.47575757899452 2 MRPL37 1
0.376 1 0 1 3 -2.86306726460016 1 MRPL38 1
0.38 1 0.0254833920080453 1 4 -1.48299595372651 1 MRPL39 1
0.415 1 0 1 3 -2.58328951599645 3 MRPL4 1
1 1 0 1 2 -3.78203709566674 1 MRPL40 1
1 1 0.0214787345058515 1 2 -3.11468353073064 4 MRPL41 1
0.42 1 0.167031115853511 1 6 -0.455888350860345 1 MRPL42 1
0.497 1 0.11679592833327 1 3 -2.53561167301548 5 MRPL43 1
0.451 1 0.385724781771319 1 7 0.0908239476945699 5 MRPL44 1
0.557 1 0.40332971521484 1 5 -1.35684169496666 2 MRPL46 1
0.715 1 0 1 3 -2.31447437182029 4 MRPL47 1
0.591 1 0.274566347243145 1 4 -2.01411007549991 4 MRPL48 1
0.228 1 0 1 3 -2.9674198097555 2 MRPL49 1
1 1 0 1 3 -2.64244524937688 1 MRPL50 1
0.0506 1 0.300594787754451 0.168332925457556 4 -1.85757172427398 2 MRPL51 0.984843270300334
0.143 1 0.11679592833327 1 3 -3.01848416613671 5 MRPL52 1
1 1 0.385724781771319 1 5 -0.967856306143494 5 MRPL53 1
0.122 1 0.200643126846621 0.608044750485082 1 -4.50673824933284 1 MRPL54 1
0.634 1 0.0213350353753258 1 2 -3.42559635777881 3 MRPL55 1
0.456 1 0 1 3 -2.1707148252527 3 MRPL57 1
0.131 1 0.300594787754451 0.435802633101579 4 -1.92334663498138 2 MRPL58 1
0.209 1 0.0254833920080453 1 4 -1.95246871486484 1 MRPL9 1
0.326 1 0.274566347243145 1 4 -1.83237350339027 4 MRPS10 1
0.921 1 0 1 3 -2.94228994128581 3 MRPS11 1
0.911 1 0.200643126846621 1 1 -4.220041240644 1 MRPS12 1
0.225 1 0 1 3 -2.58104312582677 1 MRPS14 1
0.0952 1 0.0214787345058515 1 2 -4.10454881711657 4 MRPS15 1
0.0796 1 0 1 3 -2.71251923364607 3 MRPS16 1
1 1 0.385724781771319 1 5 -0.985990377922238 5 MRPS17 1
1 1 0.0235148833964863 1 2 -3.42610646516226 2 MRPS18A 1
0.886 1 0 1 3 -2.23441612789358 1 MRPS18B 1
0.658 1 0 1 3 -2.11691124140461 3 MRPS18C 1
0.739 1 0 1 3 -2.37684862276582 3 MRPS2 1
0.673 1 0.169605541081847 1 5 -0.941774457697975 4 MRPS22 1
0.471 1 0 1 3 -2.66515321484237 4 MRPS23 1
0.0532 1 0 1 3 -2.84512384451312 1 MRPS24 0.998419914346895
0.0579 1 0.272729416610176 0.212298331143204 4 -1.63710107285936 3 MRPS25 1
0.627 1 0.11679592833327 1 2 -3.22541307988755 5 MRPS26 1
0.851 1 0.00325203937274412 1 6 -0.0874598674902322 3 MRPS27 1
0.282 1 0.0213350353753258 1 2 -3.7395066245153 3 MRPS28 1
0.41 1 0.363558486252013 1 5 -0.886156290431483 1 MRPS30 1
0.545 1 0.169605541081847 1 5 -0.724485401655652 4 MRPS31 1
0.32 1 0.0214787345058515 1 2 -3.75953157668749 4 MRPS33 1
0.365 1 0.0214787345058515 1 2 -3.37655007771435 4 MRPS34 1
0.819 1 0.365940736211137 1 5 -1.00710464306117 3 MRPS35 1
0.577 1 0.0214787345058515 1 2 -3.13106850410074 4 MRPS36 1
0.512 1 0.221390839485928 1 6 -0.0545221439676773 4 MRPS5 1
1 1 0.0761414942905123 1 7 0.654127978710781 1 MRPS6 1
0.79 1 0.11679592833327 1 2 -3.1997658691557 5 MRPS7 1
0.192 1 0.274566347243145 0.699284533329834 4 -1.57568679758522 4 MRPS9 1
0.756 1 0.169605541081847 1 5 -1.22051085343377 4 MRRF 1
0.156 1 0 1 3 -2.09378376873507 4 MRS2 1
0.39 1 0 1 3 -2.38696925153455 1 MRTO4 1
0.815 1 0.0287657796889068 1 1 -4.62999366939454 2 MS4A1 1
1 1 0.166477570037299 1 1 -4.84254866284227 4 MS4A10 1
0.925 1 0.200643126846621 1 1 -5.08339958112264 1 MS4A12 1
0.717 1 0.212876412581341 1 1 -5.00350022739489 5 MS4A13 1
0.919 1 0.365940736211137 1 5 -0.794616219662777 3 MS4A14 1
0.72 1 0.201957859135383 1 1 -5.26958185623386 3 MS4A15 1
0.385 1 0.272729416610176 1 4 -1.89237580200683 3 MS4A18 1
0.849 1 0.201957859135383 1 1 -4.43782427957719 3 MS4A2 1
0.777 1 0.166477570037299 1 1 -6.21798429397466 4 MS4A3 1
0.451 1 0.385724781771319 1 5 -0.523446063797968 5 MS4A4A 1
1 1 0.0235148833964863 1 2 -4.07303805591585 2 MS4A4E 1
0.765 1 0.166477570037299 1 1 -6.52589513402572 4 MS4A5 1
0.334 1 0.385724781771319 0.86590236299107 7 0.312227223442817 5 MS4A6A 1
1 1 0.11679592833327 1 2 -3.89867286216506 5 MS4A6E 1
0.544 1 0.218478071455209 1 8 1.05097987102776 1 MS4A7 1
0.718 1 0.363558486252013 1 5 -0.981305394367229 1 MS4A8 1
1 1 0.167031115853511 1 6 -0.333904825553009 1 MSANTD1 1
0.938 1 0.0766404183385558 1 7 0.0908239476945699 3 MSANTD2 1
0.455 1 0.385724781771319 1 5 -0.726099131861181 5 MSANTD3 1
0.402 1 0.385724781771319 1 8 0.873441540066626 5 MSANTD4 1
1 1 0.274566347243145 1 4 -1.67236518945249 4 MSC 1
1 1 0.0213350353753258 1 2 -3.72816784750323 3 MSGN1 1
0.341 1 0.385724781771319 0.884050017305255 8 1.5896175887472 5 MSH2 1
0.0261 0.557692756470046 2.78156539953176 0.00938320558790154 10 3.77352192079148 1 MSH3 0.876279569892473
0.234 1 0.11679592833327 1 2 -3.74889020815936 5 MSH4 1
0.592 1 0.2874741298107 1 4 -1.50233809148223 5 MSH5 1
0.0503 1 0.242378328860233 0.207526804217738 8 1.64943631368739 2 MSH6 0.984843270300334
0.183 1 0.242378328860233 0.755017995464136 8 1.30986720085843 2 MSI1 1
0.476 1 0.37284527840381 1 9 2.95097805606092 3 MSI2 1
1 1 3.68310071232421 0.271510359913279 10 4.61400008101436 4 MSL1 1
0.191 1 0.00325203937274412 1 6 0.0908239476945699 3 MSL2 1
1 1 0.242378328860233 1 8 1.10859667174095 2 MSL3 1
0.78 1 0.0235148833964863 1 2 -4.05310987646889 2 MSLN 1
0.407 1 0.242378328860233 1 8 1.47299259191353 2 MSMO1 1
0.479 1 0 1 3 -2.794589395869 4 MSMP 1
1 1 1 1 1 1 1 MSN 1
0.367 1 0.385724781771319 0.951455590472223 7 0.578218073607777 5 MSR1 1
0.707 1 2.78156539953176 0.254173423396413 10 3.32488671361749 1 MSRA 1
1 1 0 1 3 -2.80058117015071 3 MSRB1 1
0.682 1 0 1 3 -2.51973196478186 1 MSRB2 1
0.899 1 4.07367989367099 0.220684988380338 10 3.64430791249857 3 MSRB3 1
